2 1 0 0.4 0.2 0 0.0912777 0.608464 1.52113 0.0912777 0.608464 1.52113 0 0 0 0 0 0 
1 1 0 0.39772 0.2 15.4305 0.0907993 0.605329 1.522 0.0907993 0.605329 1.522 0.916144 0.39513 0.916144 -0.39513 0.47561 0 
1 1 0 0.397606 0.2 15.4317 0.0907758 0.605172 1.52204 0.0907758 0.605172 1.52204 0.916165 0.395105 0.916165 -0.395105 0.475655 0 
1 1 0 0.397492 0.2 15.4329 0.0907522 0.605015 1.52208 0.0907522 0.605015 1.52208 0.916186 0.39508 0.916186 -0.39508 0.475701 0 
1 1 0 0.397378 0.2 15.4341 0.0907287 0.604858 1.52212 0.0907287 0.604858 1.52212 0.916207 0.395055 0.916207 -0.395055 0.475746 0 
1 1 0 0.397264 0.2 15.4353 0.0907052 0.604701 1.52217 0.0907052 0.604701 1.52217 0.916228 0.39503 0.916228 -0.39503 0.475792 0 
1 1 0 0.39715 0.2 15.4365 0.0906816 0.604544 1.52221 0.0906816 0.604544 1.52221 0.916249 0.395005 0.916249 -0.395005 0.475837 0 
1 1 0 0.397035 0.2 15.4376 0.0906581 0.604387 1.52225 0.0906581 0.604387 1.52225 0.91627 0.39498 0.91627 -0.39498 0.475882 0 
1 1 0 0.396921 0.2 15.4388 0.0906345 0.60423 1.52229 0.0906345 0.60423 1.52229 0.916291 0.394955 0.916291 -0.394955 0.475928 0 
1 1 0 0.396807 0.2 15.44 0.090611 0.604073 1.52233 0.090611 0.604073 1.52233 0.916312 0.39493 0.916312 -0.39493 0.475973 0 
1 1 0 0.396693 0.2 15.4412 0.0905875 0.603916 1.52238 0.0905875 0.603916 1.52238 0.916333 0.394905 0.916333 -0.394905 0.476019 0 
1 1 0 0.396579 0.2 15.4424 0.0905639 0.60376 1.52242 0.0905639 0.60376 1.52242 0.916353 0.394879 0.916353 -0.394879 0.476064 0 
1 1 0 0.396465 0.2 15.4436 0.0905404 0.603603 1.52246 0.0905404 0.603603 1.52246 0.916374 0.394854 0.916374 -0.394854 0.476109 0 
1 1 0 0.396351 0.2 15.4448 0.0905169 0.603446 1.5225 0.0905169 0.603446 1.5225 0.916395 0.394829 0.916395 -0.394829 0.476155 0 
1 1 0 0.396237 0.2 15.446 0.0904933 0.603289 1.52255 0.0904933 0.603289 1.52255 0.916416 0.394804 0.916416 -0.394804 0.4762 0 
1 1 0 0.396122 0.2 15.4472 0.0904698 0.603132 1.52259 0.0904698 0.603132 1.52259 0.916437 0.394779 0.916437 -0.394779 0.476246 0 
