2 1 0 0.4 0.4 0 0.0243944 0.162629 1.62629 0.0243944 0.162629 1.62629 0 0 0 0 0 0 
1 1 0 0.396279 0.396279 19.947 0.0244163 0.162775 1.62775 0.0244163 0.162775 1.62775 0.536517 0 0.939634 0.306173 0.939634 -0.306173 
1 1 0 0.396093 0.396093 19.9492 0.0244174 0.162783 1.62783 0.0244174 0.162783 1.62783 0.536599 0 0.93966 0.306146 0.93966 -0.306146 
1 1 0 0.395907 0.395907 19.9513 0.0244185 0.16279 1.6279 0.0244185 0.16279 1.6279 0.536681 0 0.939686 0.306119 0.939686 -0.306119 
1 1 0 0.395722 0.395722 19.9535 0.0244196 0.162798 1.62798 0.0244196 0.162798 1.62798 0.536763 0 0.939713 0.306092 0.939713 -0.306092 
1 1 0 0.395536 0.395536 19.9557 0.0244207 0.162805 1.62805 0.0244207 0.162805 1.62805 0.536844 0 0.939739 0.306065 0.939739 -0.306065 
1 1 0 0.39535 0.39535 19.9578 0.0244218 0.162812 1.62812 0.0244218 0.162812 1.62812 0.536926 0 0.939765 0.306038 0.939765 -0.306038 
1 1 0 0.395164 0.395164 19.96 0.0244229 0.16282 1.6282 0.0244229 0.16282 1.6282 0.537008 0 0.939792 0.306011 0.939792 -0.306011 
1 1 0 0.394978 0.394978 19.9622 0.024424 0.162827 1.62827 0.024424 0.162827 1.62827 0.53709 0 0.939818 0.305984 0.939818 -0.305984 
1 1 0 0.394792 0.394792 19.9644 0.0244251 0.162834 1.62834 0.0244251 0.162834 1.62834 0.537171 0 0.939844 0.305956 0.939844 -0.305956 
1 1 0 0.394607 0.394607 19.9666 0.0244262 0.162842 1.62842 0.0244262 0.162842 1.62842 0.537253 0 0.93987 0.305929 0.93987 -0.305929 
1 1 0 0.394421 0.394421 19.9687 0.0244274 0.162849 1.62849 0.0244274 0.162849 1.62849 0.537335 0 0.939897 0.305902 0.939897 -0.305902 
1 1 0 0.394235 0.394235 19.9709 0.0244285 0.162856 1.62856 0.0244285 0.162856 1.62856 0.537417 0 0.939923 0.305875 0.939923 -0.305875 
1 1 0 0.394049 0.394049 19.9731 0.0244296 0.162864 1.62864 0.0244296 0.162864 1.62864 0.537498 0 0.939949 0.305848 0.939949 -0.305848 
1 1 0 0.393864 0.393864 19.9753 0.0244307 0.162871 1.62871 0.0244307 0.162871 1.62871 0.53758 0 0.939976 0.30582 0.939976 -0.30582 
1 1 0 0.393678 0.393678 19.9775 0.0244318 0.162879 1.62879 0.0244318 0.162879 1.62879 0.537662 0 0.940002 0.305793 0.940002 -0.305793 
1 1 0 0.393492 0.393492 19.9797 0.0244329 0.162886 1.62886 0.0244329 0.162886 1.62886 0.537744 0 0.940028 0.305766 0.940028 -0.305766 
1 1 0 0.393306 0.393306 19.9819 0.024434 0.162893 1.62893 0.024434 0.162893 1.62893 0.537826 0 0.940055 0.305739 0.940055 -0.305739 
1 1 0 0.393121 0.393121 19.9841 0.0244351 0.162901 1.62901 0.0244351 0.162901 1.62901 0.537907 0 0.940081 0.305711 0.940081 -0.305711 
1 1 0 0.392935 0.392935 19.9863 0.0244362 0.162908 1.62908 0.0244362 0.162908 1.62908 0.537989 0 0.940107 0.305684 0.940107 -0.305684 
1 1 0 0.392749 0.392749 19.9885 0.0244373 0.162915 1.62915 0.0244373 0.162915 1.62915 0.538071 0 0.940134 0.305657 0.940134 -0.305657 
1 1 0 0.392564 0.392564 19.9907 0.0244384 0.162923 1.62923 0.0244384 0.162923 1.62923 0.538153 0 0.94016 0.305629 0.94016 -0.305629 
1 1 0 0.392378 0.392378 19.9929 0.0244395 0.16293 1.6293 0.0244395 0.16293 1.6293 0.538235 0 0.940186 0.305602 0.940186 -0.305602 
1 1 0 0.392192 0.392192 19.9951 0.0244407 0.162938 1.62938 0.0244407 0.162938 1.62938 0.538317 0 0.940213 0.305574 0.940213 -0.305574 
1 1 0 0.392007 0.392007 19.9973 0.0244418 0.162945 1.62945 0.0244418 0.162945 1.62945 0.538399 0 0.940239 0.305547 0.940239 -0.305547 
1 1 0 0.391821 0.391821 19.9995 0.0244429 0.162953 1.62953 0.0244429 0.162953 1.62953 0.53848 0 0.940265 0.30552 0.940265 -0.30552 
